customer_id,first_name,last_name,city_id,house_number,area_name,birth_date,age
94498,Mathew,Best,70,798,West Rocky Milton Avenue,1975-09-24,50
94499,Frederick,Holder,37,387,Milton Boulevard,1968-11-29,56
94500,Frances,Carlson,42,43,Milton Way,1983-02-01,42
94501,Chris,Kaiser,15,122,Rocky Oak Drive,1957-01-25,68
94502,Stephen,Jensen,40,478,West Rocky Oak Road,2002-10-29,23
94503,Rebecca,Hendrix,60,18,Milton St.,1980-04-21,45
94504,Tara,Bird,68,32,East White Hague Street,1964-12-23,60
94505,Francis,Pope,31,78,Rocky Clarendon Street,1981-08-11,44
94506,Teri,Rivas,61,109,East Milton St.,1957-11-18,67
94507,Nathan,Hurst,62,97,East Clarendon Parkway,1970-05-21,55
94508,Celeste,Blair,36,990,Milton Way,2002-01-31,23
94509,Melvin,Navarro,14,31,West Cowley Way,2001-06-28,24
94510,Marc,Reid,79,39,Clarendon Boulevard,1978-09-04,47
94511,Bryan,Combs,18,172,East Rocky Nobel Parkway,2001-09-17,24
94512,Anita,Arias,35,12,South New Drive,1984-10-17,41
94513,Blake,Russell,12,361,North New Parkway,1964-11-10,61
94514,Javier,Camacho,79,79,Cowley Road,1994-02-21,31
94515,Ann,Martin,69,67,East Oak Blvd.,1984-04-06,41
94516,Ramiro,Hill,54,76,North Nobel St.,1992-12-12,32
94517,Maria,Johnson,22,67,Clarendon Blvd.,1978-07-02,47
94518,Bernard,Kennedy,63,97,East White Hague Avenue,1976-06-09,49
94519,Damion,Santana,34,34,Clarendon Freeway,1968-04-24,57
94520,Elena,Terrell,57,83,Rocky Oak Blvd.,1996-05-18,29
94521,Tania,Hooper,66,75,North Oak Way,1999-06-10,26
94522,Staci,Hayes,23,290,Cowley Blvd.,1998-07-20,27
94523,Karin,Farrell,40,29,West Oak St.,1972-02-11,53
94524,Jessica,Shea,36,15,Old Avenue,2003-07-09,22
94525,Xavier,May,15,853,White Hague Drive,1994-06-20,31
94526,Edgar,Abbott,58,25,South Green Second Way,1981-04-16,44
94527,Kathy,Brock,65,590,White Old Street,1988-11-19,36
94528,Rafael,Cook,18,37,First Street,2003-11-15,21
94529,Naomi,Travis,29,478,East Milton Parkway,1983-04-16,42
94530,Claude,Hill,10,54,Fabien St.,1976-01-29,49
94531,Kelley,Garrison,82,42,Old Street,2003-10-07,22
94532,Carrie,Gray,86,500,Cowley Avenue,1976-10-25,49
94533,Alice,Russo,94,669,West White Nobel Avenue,2001-11-09,23
94534,Alejandro,Davenport,36,31,Clarendon Way,1993-11-12,31
94535,Ruth,Olson,13,80,North Rocky Second Drive,1970-07-29,55
94536,Wanda,Hudson,29,641,West White Cowley Way,2000-02-11,25
94537,Sonja,Leach,81,61,West Fabien Street,1964-02-20,61
94538,Bruce,Nixon,81,803,New Road,1975-10-27,50
94539,Wade,Mueller,24,54,Rocky Milton Road,1983-12-23,41
94540,Howard,Montoya,53,72,New Freeway,2004-06-23,21
94541,Bernard,Wyatt,13,19,White First Road,1994-04-11,31
94542,Yvette,Bird,58,45,Fabien Blvd.,1986-05-26,39
94543,Stephan,Torres,14,99,Nobel Boulevard,1961-05-25,64
94544,Lana,Solomon,80,632,East White Second Drive,1966-08-17,59
94545,Cecilia,Mayer,3,384,South Nobel Parkway,1980-04-20,45
94546,Mason,Jacobs,33,229,North Milton Blvd.,1965-05-11,60
94547,Gerald,Donovan,48,887,South Rocky Cowley Street,1967-05-08,58
94548,Loren,Rollins,7,776,Fabien Avenue,1978-03-19,47
94549,Lamar,Pena,45,160,White Old Blvd.,1973-08-24,52
94550,Marcia,Bell,75,940,Green New Drive,1992-11-09,32
94551,Trevor,Maldonado,90,332,First Blvd.,1984-08-29,41
94552,Wanda,Santana,1,29,Second Way,1988-06-02,37
94553,Christi,Snyder,37,70,Clarendon Blvd.,2004-11-26,20
94554,Brock,Sanchez,76,25,New Blvd.,1982-03-26,43
94555,Marco,Hopkins,72,65,Second Street,1955-05-06,70
94556,Warren,Huber,88,98,Green Hague Boulevard,1994-10-10,31
94557,Nathan,Russo,1,853,Rocky Cowley Blvd.,1967-06-29,58
94558,Jess,Odom,24,619,White Old Avenue,1981-10-19,44
94559,Luis,Mc Clure,54,26,North Second Way,1992-04-18,33
94560,Xavier,Schmitt,70,69,Hague Avenue,1990-12-03,34
94561,Damion,Parker,92,530,Green Cowley Street,1966-07-14,59
94562,Ginger,Salas,44,446,Cowley Freeway,1970-03-01,55
94563,Cathy,Sherman,8,195,Second St.,1990-12-25,34
94564,Tracie,Thornton,4,247,Second Boulevard,1997-07-03,28
94565,Elijah,Walter,94,72,North Oak Boulevard,2005-12-30,19
94566,Audrey,Yates,28,873,South Nobel Road,1955-05-25,70
94567,Lamar,Burns,37,509,Clarendon Boulevard,2000-09-21,25
94568,Lena,Hoover,73,698,New Drive,1972-08-02,53
94569,Tonya,Mc Bride,67,80,Old Parkway,1987-03-01,38
94570,Miranda,Shepard,41,273,Rocky First Street,1956-12-01,68
94571,Andrea,Norris,70,629,Green First Parkway,1990-04-14,35
94572,Chanda,Owens,37,200,East Rocky Second Blvd.,1990-03-19,35
94573,Melissa,Keith,39,294,West Green Fabien Freeway,2000-02-01,25
94574,Jeanne,Kelley,78,752,Rocky Old Road,1984-10-21,41
94575,Stacy,Graves,44,27,Clarendon Way,1994-12-27,30
94576,Matthew,Cuevas,9,63,Second Drive,1989-07-08,36
94577,Lloyd,Bell,10,482,West Fabien Way,1975-12-30,49
94578,Lorena,Woodward,57,963,White Milton St.,1959-03-15,66
94579,Curtis,Tran,34,788,Rocky New Drive,1970-02-08,55
94580,Brooke,Green,78,15,White Clarendon Freeway,1959-07-14,66
94581,Jeanine,Frederick,10,32,West Rocky Milton Parkway,1982-12-23,42
94582,Ginger,Rivas,58,201,Cowley Parkway,1959-10-06,66
94583,Erica,House,69,49,North Cowley Freeway,1998-11-24,26
94584,Irma,Rasmussen,50,590,White Cowley Blvd.,1987-08-14,38
94585,Marty,Knox,16,580,Green Second Way,1959-03-06,66
94586,Gabrielle,Booker,82,636,West Clarendon Parkway,1985-11-19,39
94587,Ivan,Hooper,50,711,Fabien Blvd.,1986-11-15,38
94588,Mathew,Villarreal,18,96,Green Hague Avenue,1981-05-14,44
94589,Floyd,May,60,458,Milton Drive,2005-10-17,20
94590,Erica,Lucas,21,50,East First Way,2000-09-08,25
94591,Kristy,Wall,29,594,Rocky Clarendon Road,1974-07-28,51
94592,Katrina,Dorsey,57,15,Green Nobel St.,1966-03-08,59
94593,Bradford,Duncan,27,490,Green Fabien Freeway,1989-12-14,35
94594,Sidney,Roberson,51,30,Fabien Way,1998-08-08,27
94595,Shanna,Mc Cormick,57,859,South New Freeway,1980-06-17,45
94596,Jasmine,Mc Neil,65,99,East Oak Freeway,1969-07-02,56
94597,Roxanne,Olsen,50,19,West Milton Drive,1992-05-06,33
94598,Michele,Prince,10,66,Rocky Milton Road,1985-01-31,40
94599,Megan,Richardson,82,50,Green New Street,1990-07-03,35
94600,Dion,Lowe,71,10,Oak Avenue,1995-12-22,29
94601,Chester,Russell,93,22,East Rocky Clarendon Blvd.,1982-01-13,43
94602,Donovan,Fields,72,86,Green Nobel Blvd.,1992-01-31,33
94603,Tammy,Frank,36,70,Fabien Road,1976-10-16,49
94604,Billy,Buchanan,5,98,First Way,1979-03-30,46
94605,Melissa,Gentry,5,88,Second Road,1977-05-26,48
94606,Gabriel,Hawkins,53,499,South Clarendon Avenue,1955-11-21,69
94607,Nina,Phillips,58,987,West Rocky Nobel Way,1979-01-19,46
94608,Audrey,Travis,55,189,West Rocky Hague Street,1970-09-30,55
94609,Justin,Barry,33,81,Nobel Parkway,1974-09-14,51
94610,Bridget,Ortega,64,46,Green Cowley Parkway,1959-09-10,66
94611,Serena,Cantu,79,66,Milton Blvd.,1965-12-08,59
94612,Kara,Buckley,41,72,Clarendon Street,1980-01-18,45
94613,Bryan,Weeks,87,549,Green Nobel Way,2002-01-15,23
94614,Leonard,Booth,73,668,South Fabien Freeway,1993-07-01,32
94615,Lakesha,Reynolds,60,194,Hague Parkway,2002-10-09,23
94616,Lloyd,Pham,34,530,White Fabien Way,1956-10-16,69
94617,Elena,Chung,72,44,West White Oak Avenue,1955-09-19,70
94618,Johnathan,Cardenas,54,55,East Green Fabien Way,1989-12-23,35
94619,Gina,Lin,85,73,Old Avenue,1990-09-18,35
94620,Orlando,Stark,13,38,West First Avenue,1999-08-18,26
94621,Cary,Decker,75,794,Rocky First Boulevard,1960-02-03,65
94622,Leanne,Roth,19,797,Old Drive,1973-06-22,52
94623,John,Schultz,13,424,First St.,1965-07-29,60
94624,Amber,Lawrence,47,42,East Old Way,1973-12-16,51
94625,Tameka,Burton,12,687,Rocky Cowley Road,1981-03-18,44
94626,Myron,Copeland,14,85,Hague Way,1999-07-05,26
94627,Paula,Bray,10,340,Hague Way,1991-01-10,34
94628,Alexander,Ortiz,85,78,Green Hague Parkway,1963-01-19,62
94629,Johnny,Lester,21,42,Old Parkway,1973-11-22,51
94630,Glen,Chandler,75,237,Milton Boulevard,1992-05-16,33
94631,Bryon,Buchanan,55,474,Rocky Clarendon Parkway,1982-07-28,43
94632,Rebekah,Robbins,96,318,Nobel Road,1969-01-08,56
94633,Cari,Walls,71,621,New Avenue,1993-11-20,31
94634,Ernest,Rivers,59,170,Fabien Freeway,1975-03-22,50
94635,Orlando,Lucero,82,187,Hague St.,1992-11-02,33
94636,Brenda,Montoya,35,777,Green Fabien Street,1973-03-02,52
94637,Mandy,Barnes,22,395,Hague Parkway,1981-04-09,44
94638,Theresa,Lambert,64,172,Old Parkway,2004-12-02,20
94639,Dylan,Wagner,46,17,Oak Freeway,1959-08-16,66
94640,Angie,Hoover,59,99,Oak Blvd.,1999-10-04,26
94641,Kristen,Best,24,90,West Cowley Freeway,1971-03-21,54
94642,Dominick,Kaiser,91,626,Nobel Avenue,1965-09-29,60
94643,Samuel,Cherry,82,12,New Drive,1976-08-08,49
94644,Alexis,Gay,93,36,North Rocky Hague Parkway,1982-10-05,43
94645,Elisa,Bauer,38,542,East Oak Parkway,1955-08-08,70
94646,Lorenzo,Conrad,85,899,Cowley Blvd.,1969-05-23,56
94647,Seth,Key,67,56,Clarendon Road,1984-04-28,41
94648,Ricardo,Monroe,51,931,Green First Drive,1962-01-15,63
94649,Cathy,Casey,87,34,Hague Drive,1983-04-19,42
94650,Lauren,Holder,23,524,Green Cowley Way,1973-12-10,51
94651,Josh,Sullivan,90,32,Green Second Drive,1963-05-16,62
94652,Kyle,Cuevas,93,56,Old Blvd.,1965-02-02,60
94653,Andy,Brooks,22,75,White Milton Parkway,1997-06-20,28
94654,Peggy,Mc Daniel,69,57,Fabien Avenue,1961-07-26,64
94655,Katina,Ellison,93,744,Rocky Old Blvd.,1971-08-13,54
94656,Sammy,Copeland,74,123,Oak Blvd.,1956-12-11,68
94657,Kristin,Brown,60,77,Second Boulevard,1993-01-09,32
94658,Toby,Obrien,86,27,First Drive,1987-03-16,38
94659,Erika,Richards,89,933,White Cowley Parkway,1983-12-26,41
94660,Olivia,Herrera,88,157,White Milton Blvd.,1972-09-06,53
94661,Jayson,Bowman,43,467,East Green Milton Parkway,1978-12-20,46
94662,Jenna,Andersen,70,82,East Clarendon Boulevard,1981-12-08,43
94663,Roxanne,Howell,34,143,North Green Fabien Way,1963-12-23,61
94664,Lester,Byrd,54,236,New Boulevard,1978-01-22,47
94665,Cecil,Landry,9,61,South Clarendon Drive,1958-04-14,67
94666,Dallas,Hodges,79,697,Cowley Road,1963-02-28,62
94667,Lamar,Braun,66,83,East Rocky Oak Blvd.,1967-03-23,58
94668,Allan,Hanna,28,985,North Rocky Old Avenue,1986-09-21,39
94669,Janet,Orozco,87,50,Green Milton Boulevard,1956-02-27,69
94670,Gerardo,Anthony,26,596,Rocky Clarendon St.,2000-09-26,25
94671,Don,Figueroa,13,54,Rocky Hague Drive,1974-10-18,51
94672,Latanya,Huff,8,44,White Milton Blvd.,1977-01-02,48
94673,Henry,Barber,9,467,New Freeway,1971-04-22,54
94674,Randal,Russell,26,25,North New Drive,1955-05-17,70
94675,Armando,Donaldson,86,67,New Way,1981-11-07,44
94676,Chad,Bridges,80,551,First Blvd.,2000-12-25,24
94677,Darcy,Chase,34,47,Clarendon Avenue,1961-07-02,64
94678,Brad,Sandoval,16,77,Oak Blvd.,1956-07-22,69
94679,Leigh,Pruitt,9,349,Clarendon Way,1983-05-01,42
94680,Travis,Hartman,24,942,West Oak Road,1978-05-01,47
94681,Amy,Monroe,43,112,South Fabien St.,1990-02-11,35
94682,Timmy,Mckinney,56,200,Nobel Boulevard,1982-06-16,43
94683,Beth,Camacho,94,840,Milton Freeway,1973-07-02,52
94684,Casey,Kent,95,22,Rocky Oak Road,1964-05-25,61
94685,Dustin,Sandoval,82,648,Nobel Drive,1992-05-17,33
94686,Demetrius,Moody,59,527,Clarendon St.,1976-03-04,49
94687,Shawn,Barrett,75,534,Oak Drive,1978-12-07,46
94688,Ethan,Mc Cormick,3,210,Green New Boulevard,1982-07-27,43
94689,Suzanne,Murray,63,85,Clarendon Freeway,1988-01-29,37
94690,Cari,Luna,9,97,Clarendon Street,1996-01-02,29
94691,Adam,Briggs,71,410,South Green Nobel Boulevard,1968-09-14,57
94692,Amanda,Rosario,33,895,White Oak Blvd.,1984-08-05,41
94693,Lynn,Ross,71,83,South Nobel Boulevard,1981-08-01,44
94694,Rogelio,Holder,55,26,Rocky Clarendon Blvd.,1961-01-11,64
94695,Cassie,Reid,16,850,Rocky Cowley Boulevard,1963-11-10,62
94696,Spencer,Booker,50,87,East New Parkway,1964-03-08,61
94697,Iris,Solomon,57,996,Second St.,1993-10-06,32
94698,Rose,Mathews,29,522,Rocky Second Avenue,1980-02-06,45
94699,Christy,Jimenez,84,60,East Cowley Freeway,1983-08-23,42
94700,Bonnie,Nguyen,55,409,Second Boulevard,1971-05-10,54
94701,Erick,Shepard,19,30,Oak Drive,1959-02-04,66
94702,Donald,Ramos,40,803,Second Way,1966-05-30,59
94703,Yvonne,Hayden,60,343,West Milton Freeway,1996-02-28,29
94704,Amy,Maynard,62,930,Milton Blvd.,1983-05-22,42
94705,Kyle,Bridges,11,511,West Clarendon Road,2004-06-04,21
94706,Jorge,Roth,82,197,White Nobel Boulevard,1991-07-31,34
94707,Ellen,Dalton,84,99,Second Street,1965-02-24,60
94708,Gustavo,Cowan,92,826,Hague Way,1989-02-20,36
94709,Janelle,Hodges,80,41,Second Avenue,1974-03-30,51
94710,Alonzo,Herrera,13,96,North Rocky Oak Boulevard,1986-09-22,39
94711,Nicholas,Travis,41,39,Rocky Fabien Drive,1976-05-14,49
94712,Leticia,Berger,44,64,North Cowley Boulevard,1995-12-29,29
94713,Cornelius,Lang,78,708,Old Freeway,1995-03-03,30
94714,Alejandro,Herman,66,23,Nobel Avenue,1955-08-24,70
94715,Jonathon,Gates,45,798,North Green First Boulevard,1973-08-14,52
94716,Brandi,Dickson,84,113,Cowley Boulevard,1987-04-06,38
94717,Toni,Parks,73,581,Fabien Parkway,1983-08-23,42
94718,Scottie,Hess,36,59,New Blvd.,1980-05-05,45
94719,Carolyn,Harris,68,576,Green Nobel Parkway,1964-10-05,61
94720,Timothy,Bush,46,822,Second Way,2001-04-20,24
94721,Lester,Washington,5,95,North Hague Boulevard,1960-12-20,64
94722,Pedro,Solis,63,81,Rocky Nobel Avenue,1970-09-09,55
94723,Dennis,Dorsey,61,732,Cowley Way,1971-05-19,54
94724,Tracie,Rhodes,79,672,Oak St.,1960-02-12,65
94725,Teri,Murphy,51,488,White Milton Drive,1996-10-14,29
94726,Marcella,Nicholson,77,32,Fabien Parkway,1967-06-23,58
94727,Janine,Clarke,34,645,Green Second Blvd.,2003-06-11,22
94728,Michele,Harmon,50,74,Cowley Avenue,1962-07-02,63
94729,Neil,Bautista,10,68,Cowley Avenue,1996-07-29,29
94730,John,Lutz,36,263,Second Drive,1960-09-18,65
94731,Tonia,Best,23,35,South New Way,1991-11-21,33
94732,Victor,Duarte,5,439,White Second Boulevard,2005-07-28,20
94733,Randal,Freeman,29,329,Green Old Parkway,1989-08-10,36
94734,Shanna,Barron,50,692,Green First Road,1993-01-07,32
94735,Jerome,Johns,5,55,South Rocky Second Road,1999-09-23,26
94736,Gustavo,Waters,4,75,Green Clarendon Road,1976-05-28,49
94737,Drew,Gibbs,92,70,White Fabien Avenue,1989-08-11,36
94738,Wendell,Moon,33,18,Old St.,1978-02-04,47
94739,Suzanne,Hunter,84,643,First Avenue,2003-03-16,22
94740,Latonya,Mccall,96,318,Rocky Oak Blvd.,1988-07-19,37
94741,Chandra,Rosario,71,67,South White Fabien Road,1980-08-02,45
94742,Isabel,Powers,79,980,Fabien Boulevard,1973-04-08,52
94743,Clarissa,Phillips,20,452,East Rocky Nobel St.,1989-08-05,36
94744,Ivan,Joyce,51,997,Rocky Oak Avenue,2005-01-22,20
94745,Michael,Avila,65,16,South Nobel Freeway,1970-12-22,54
94746,Jay,Hurley,28,933,Clarendon Blvd.,1999-08-29,26
94747,Dominic,Robbins,51,611,Fabien St.,1955-07-12,70
94748,Danny,Miles,6,759,South Second Drive,1971-10-29,54
94749,Ana,Le,11,550,Milton St.,1977-01-03,48
94750,Angelica,Mc Carthy,29,398,East Cowley Boulevard,1961-09-21,64
94751,Jesse,Kirby,74,30,Hague Way,1993-01-06,32
94752,Latasha,Johnston,21,881,White Fabien Road,1960-03-08,65
94753,Leigh,Bradford,58,198,Cowley Street,1997-11-05,27
94754,Nikki,Walls,38,728,Rocky Oak Street,1976-12-19,48
94755,Dennis,Hester,51,79,White Hague Drive,1972-06-09,53
94756,Reginald,Becker,53,42,West White Second Freeway,1973-03-17,52
94757,Kris,Mann,75,395,West Old Street,1959-10-17,66
94758,Earl,Copeland,78,63,Second Road,1975-11-14,49
94759,Donna,Blackburn,11,46,White First Drive,1987-05-10,38
94760,Kerry,Roberts,31,638,West Cowley Avenue,1983-02-13,42
94761,Devin,Collins,49,34,East Nobel Freeway,1982-06-07,43
94762,Gabriela,Richards,35,812,Rocky Hague Street,1983-04-26,42
94763,Katie,Hicks,83,439,Cowley Freeway,2000-09-24,25
94764,Myron,Gallagher,45,213,Rocky Second Freeway,1996-06-04,29
94765,Mia,Jennings,86,150,West White New Road,1980-05-03,45
94766,Enrique,Zhang,36,47,Green Milton Boulevard,1996-02-14,29
94767,Natasha,Skinner,16,538,Milton Drive,1979-02-14,46
94768,Blanca,Hahn,29,57,First Freeway,1984-03-15,41
94769,Luz,Sanders,61,85,White Nobel Way,1967-08-20,58
94770,Quincy,Hunter,41,295,Nobel Street,2002-02-27,23
94771,Roberto,Miranda,89,152,North Green Cowley Road,2005-03-01,20
94772,Claude,Skinner,41,988,Rocky Oak Parkway,1985-08-14,40
94773,Chad,Robbins,49,99,White New St.,1991-11-05,34
94774,Dion,Walters,68,782,Milton Boulevard,1995-01-13,30
94775,Lauren,Bauer,72,476,Rocky Clarendon Parkway,1989-01-12,36
94776,Rose,Meza,23,628,White Fabien St.,1970-01-15,55
94777,Ricardo,Schroeder,44,85,Green Old Way,2005-01-16,20
94778,Rick,Pugh,11,934,New St.,2003-01-09,22
94779,Amanda,Levy,15,797,West Clarendon Way,1992-01-11,33
94780,Milton,Hanson,24,220,Green Old Avenue,1981-12-16,43
94781,Kathy,Rice,26,674,Green Second Drive,1965-08-21,60
94782,Gwendolyn,Alvarez,28,463,East Hague Blvd.,1990-09-17,35
94783,Charlotte,Young,40,999,Rocky Nobel Boulevard,1955-07-05,70
94784,Nikki,Conner,78,153,Second Boulevard,2005-04-14,20
94785,Armando,Webster,58,58,Oak Parkway,1984-10-08,41
94786,Sheryl,Russo,3,653,Green Second Blvd.,1998-04-07,27
94787,Irene,Curry,44,201,Milton Road,1979-07-12,46
94788,Angie,Graves,87,273,East Nobel Way,1988-10-23,37
94789,Albert,Morse,95,62,White Fabien Parkway,2002-02-21,23
94790,Melisa,Graves,49,456,Nobel Parkway,1964-10-22,61
94791,Jay,Jordan,26,87,South Rocky Hague Drive,2005-11-09,19
94792,Hope,Beltran,14,713,Fabien Blvd.,1977-02-08,48
94793,Barbara,Davila,22,59,South Oak Parkway,1967-08-28,58
94794,Aimee,Graham,53,574,North Hague Way,1979-02-25,46
94795,Drew,Lester,47,692,First Road,1991-09-22,34
94796,Desiree,Golden,37,68,Rocky Second Boulevard,2001-05-14,24
94797,Cassandra,Shaw,92,465,Old St.,1977-04-01,48
94798,Tomas,Heath,71,322,Green Milton Street,1965-07-29,60
94799,Rebecca,Hancock,61,249,Clarendon Freeway,1960-11-16,64
94800,Wayne,Chan,29,498,New Street,2004-12-24,20
94801,Donovan,Guzman,13,28,Nobel St.,1979-08-17,46
94802,Clyde,Mckenzie,22,37,Green Hague Avenue,1956-11-24,68
94803,Lisa,Burton,41,53,Nobel Avenue,1968-10-05,57
94804,Tami,Willis,66,54,Fabien Blvd.,1971-08-09,54
94805,Alonzo,Beltran,36,30,Rocky Fabien Street,1974-05-20,51
94806,Angelina,Williams,34,143,West White New Street,1979-07-22,46
94807,Jenifer,Sampson,69,78,Green First Street,1987-01-25,38
94808,Priscilla,Parks,86,267,Second Blvd.,1961-10-01,64
94809,Chadwick,Frazier,63,82,Green Clarendon Drive,1983-01-18,42
94810,Shelly,Myers,28,452,First Road,1982-06-20,43
94811,Donnie,Mullen,9,58,Milton St.,1993-05-20,32
94812,Andre,Underwood,65,211,Rocky Nobel Freeway,1970-01-16,55
94813,Krista,Mercado,64,44,Rocky Fabien Avenue,2000-11-16,24
94814,Rachael,Pittman,84,970,Green Second Drive,1984-04-13,41
94815,Christie,Nixon,5,12,South Milton St.,1973-07-15,52
94816,Kelvin,Cantrell,21,47,Green Clarendon Boulevard,1983-09-12,42
94817,Dwayne,Dunn,91,984,New Drive,1955-07-03,70
94818,Camille,Mercado,6,411,New Freeway,1969-09-01,56
94819,Kevin,Moore,83,51,Rocky Milton St.,1965-08-26,60
94820,Marc,Tanner,84,11,East Green Old Parkway,1978-12-12,46
94821,Ricardo,Gallegos,89,80,East Clarendon Parkway,1958-10-11,67
94822,Tricia,Obrien,26,11,North Rocky Old Parkway,1996-09-25,29
94823,Betty,Cook,30,974,Green First Road,1960-05-16,65
94824,Lara,Moon,13,330,Rocky Hague Avenue,2004-11-17,20
94825,Tonia,Turner,16,66,Rocky Hague Parkway,1978-04-25,47
94826,Clifford,Cabrera,75,800,Nobel Avenue,2005-08-12,20
94827,Vanessa,Mc Dowell,19,10,West Cowley Freeway,2005-05-21,20
94828,Aaron,Soto,92,573,White Clarendon Drive,1978-08-17,47
94829,Joe,Guerra,21,12,Green Oak Road,1977-05-29,48
94830,Leon,Vaughan,35,12,South White Second Road,1984-11-15,40
94831,Dewayne,Wu,27,102,East Rocky Milton Boulevard,1962-10-04,63
94832,Shonda,Vaughan,69,28,Green Fabien Drive,1959-01-22,66
94833,Angelo,Spencer,46,951,South Green Old Freeway,1963-05-10,62
94834,Brad,Gallagher,82,29,Green First Parkway,1981-08-27,44
94835,Vernon,Lopez,12,330,Old Road,1963-07-07,62
94836,Terence,Lin,5,22,West Green Milton Way,1999-06-26,26
94837,Myra,Hayden,84,222,Green Old Way,1963-03-07,62
94838,Darren,Everett,70,234,Rocky Fabien Boulevard,1985-03-18,40
94839,Brian,Monroe,42,83,New Way,1965-03-28,60
94840,Jay,Mullins,25,570,West Second Boulevard,1960-09-02,65
94841,Wayne,Giles,30,768,White New St.,1979-03-11,46
94842,Gordon,Sanders,55,430,Cowley Parkway,1978-05-12,47
94843,Tyson,Lewis,24,209,Second Freeway,1975-05-04,50
94844,Sherman,Tanner,67,42,White Nobel Drive,1957-12-02,67
94845,Lorraine,Clarke,41,27,Hague Parkway,1992-07-17,33
94846,Jerome,Combs,58,451,West White Hague Drive,1960-09-28,65
94847,Casey,Lynch,47,405,Green First Road,2004-09-03,21
94848,Jenna,Mc Carthy,35,134,Second St.,1991-10-28,34
94849,Loretta,Morrison,49,13,North Rocky Fabien Way,2005-11-28,19
94850,Julia,Huynh,26,82,Old Freeway,1991-12-23,33
94851,Toni,Casey,42,316,Hague Freeway,1994-02-26,31
94852,Natasha,Mc Cormick,87,16,Rocky Fabien Parkway,1981-12-05,43
94853,Hugh,Farrell,85,70,South Fabien Boulevard,1958-01-11,67
94854,Jill,Galloway,73,611,Hague Avenue,2002-11-08,22
94855,April,Bonilla,37,46,Green Nobel Way,1997-06-10,28
94856,Kenneth,Duarte,83,86,North Rocky Oak Blvd.,2000-11-13,24
94857,Quentin,Norton,88,30,White First Parkway,1990-09-22,35
94858,Norma,Morton,29,76,First St.,1958-10-15,67
94859,Marisa,Fox,51,36,Rocky New St.,1996-08-31,29
94860,Clifton,Navarro,58,26,East Clarendon St.,1965-06-18,60
94861,Caleb,Mc Carthy,16,36,New Boulevard,1960-08-30,65
94862,Kristin,Singleton,74,441,Clarendon Way,1969-10-25,56
94863,Fredrick,Glass,65,69,First Blvd.,1977-02-15,48
94864,Damien,Conner,29,72,Fabien Avenue,1988-03-21,37
94865,Marco,Paul,2,77,White First Blvd.,1993-06-15,32
94866,Corey,Hall,36,27,Rocky Old St.,1999-10-13,26
94867,Ramona,Warner,19,75,Fabien Blvd.,1991-09-29,34
94868,Stephen,Austin,78,15,Oak Blvd.,1966-05-29,59
94869,Christa,Rivas,72,57,East Nobel Freeway,1985-09-01,40
94870,Marissa,Hanson,1,33,White Nobel Road,1959-01-22,66
94871,Grant,Campbell,34,35,Clarendon Blvd.,2003-11-13,21
94872,Frederick,Bowen,21,73,East Green Second Drive,1999-01-17,26
94873,Roy,Graham,61,29,White Milton Drive,1988-11-06,36
94874,Rocky,Farrell,59,90,Cowley Road,1961-05-12,64
94875,Leigh,Horne,55,373,North New Way,1963-06-30,62
94876,Denise,Patton,34,145,East First St.,1982-01-31,43
94877,Milton,Lane,2,96,Green Second Blvd.,1976-07-31,49
94878,Candy,Cross,60,197,Fabien Boulevard,1987-03-16,38
94879,Marci,Day,68,814,White New Blvd.,1980-07-27,45
94880,Barbara,Moody,54,898,Cowley Boulevard,1985-02-24,40
94881,Kareem,Rios,29,94,Hague Freeway,1977-02-09,48
94882,Roland,Santiago,80,48,Rocky Milton Boulevard,2000-12-02,24
94883,Sheldon,Lewis,43,55,White First Freeway,1995-05-21,30
94884,Martin,Nielsen,91,382,Milton Boulevard,1968-05-30,57
94885,Yvonne,Sharp,89,54,White New Drive,1985-06-03,40
94886,Malcolm,Ray,37,64,Rocky Nobel Freeway,1989-06-27,36
94887,Marilyn,Franklin,81,780,North Clarendon Boulevard,1967-01-14,58
94888,Marco,Bishop,69,922,New Road,1996-01-07,29
94889,Alan,Velasquez,46,34,Rocky Oak Boulevard,1995-07-13,30
94890,Annie,Harris,25,977,Clarendon Parkway,1995-11-01,30
94891,Krystal,Tucker,13,15,East White New Freeway,1966-10-26,59
94892,Jenna,Cortez,56,746,Rocky Oak Blvd.,1957-08-10,68
94893,Monica,Sawyer,20,21,Hague Freeway,1955-08-03,70
94894,Douglas,Ryan,81,629,White Milton Drive,1986-08-14,39
94895,Lawanda,Bailey,9,836,North Milton Road,1964-07-29,61
94896,Sonja,Lawrence,52,66,Rocky Oak Freeway,1997-06-12,28
94897,Elisa,Fleming,87,85,First Blvd.,1973-11-04,52
94898,Rick,Serrano,91,604,Rocky Clarendon St.,1977-10-07,48
94899,Mindy,Brewer,66,43,Rocky Oak Avenue,1969-12-31,55
94900,Doris,Ingram,6,621,Rocky Hague Way,1980-07-09,45
94901,Melanie,Larson,40,636,New Road,1974-11-16,50
94902,Shirley,Duarte,66,12,White Oak Freeway,1969-11-27,55
94903,Jeannette,Michael,60,75,Rocky Hague Boulevard,2002-08-08,23
94904,Colin,Gamble,48,684,Cowley Drive,1963-01-29,62
